Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF ,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,RES
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102022,Guarapés,1,0,374,1354,3,62,2,82,609,13,6717016,42,692,44,517
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102022,Guarapés,1,1,399,1508,3,78,3,71,502,71,98226,17,532,4,550
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,295,1030,3,49,2,81,609,78,351868,5,673,73,411
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,315,1113,3,53,3,4,691,59,517908,8,756,43,450
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,277,975,3,52,2,45,644,88,546368,18,723,2,378
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,234,891,3,81,3,44,758,42,331009,47,781,81,323
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,266,945,3,55,2,81,657,73,377174,54,711,2,368
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,319,1093,3,43,2,86,725,34,245240,81,773,86,447
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,330,1095,3,32,2,2,627,65,491428,21,699,75,463
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,272,895,3,29,2,57,534,64,165026,8,649,21,390
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,262,953,3,64,3,17,808,83,1866860,46,886,67,383
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,1,112,443,3,96,3,47,453,82,141759,32,552,48,146
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,1,365,1237,3,39,2,89,430,71,225404,71,512,8,529
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,292,1055,3,61,3,7,557,84,311616,2,675,89,399
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,1,333,1185,3,56,2,74,804,82,2441534,37,837,51,466
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,272,1079,3,97,2,46,2448,21,6072589,71,2503,43,361
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,504,1761,3,49,2,93,640,63,364467,52,686,97,712
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,315,1165,3,7,3,1,724,51,412822,24,789,69,452
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,1,215,800,3,72,3,1,386,7,72615,87,497,84,283
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,378,1386,3,67,3,2,735,3,355316,94,767,52,520
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,199,744,3,74,3,39,379,4,232205,92,580,22,284
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,344,1230,3,58,3,24,653,42,258769,97,687,39,472
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,178,624,3,51,3,63,618,81,254445,38,688,43,252
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,261,954,3,66,2,63,554,18,145985,93,600,17,367
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,1,277,1037,3,74,3,49,523,2,149070,37,621,79,379
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,354,1222,3,45,2,62,562,38,241688,1,661,4,493
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,306,1208,3,95,3,490,76,144513,78,538,25,132893,412
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,301,1080,3,59,3,12,728,93,489512,14,794,95,412
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,216,749,3,47,2,64,760,1,1444991,26,850,59,295
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,329,1186,3,6,2,95,559,39,177883,88,662,1,461
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,329,1017,3,9,2,46,685,6,488974,43,805,58,472
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,301,1077,3,58,2,63,1409,99,106981587,6,1753,74,427
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,370,1206,3,26,2,69,513,74,336254,17,623,23,515
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,178,606,3,4,2,86,614,5,334092,46,705,17,258
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,310,955,3,8,2,86,575,38,177500,22,663,7,443
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,231,862,3,73,3,68,539,93,304933,2,623,62,315
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,79,289,3,66,2,15,750,86,821249,51,760,49,109
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,285,975,3,42,3,13,476,2,203827,62,668,31,398
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,378,1323,3,5,3,5,672,63,325311,65,750,1,529
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,1,290,1102,3,8,4,35,702,6,519917,97,808,55,393
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,224,789,3,52,2,55,725,17,1549556,92,922,94,314
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,252,920,3,65,4,8,629,27,299175,57,701,66,336
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,305,1049,3,44,3,77,603,1,236502,82,663,96,435
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,1,354,1208,3,41,2,62,765,18,1370147,825,84,1428844,504
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,233,811,3,48,2,82,626,94,249368,35,682,6,327
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,304,1019,3,35,2,34,675,71,290684,98,723,3,443
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,275,925,3,36,2,87,586,8,308672,18,689,61,400
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,0,275,915,3,33,2,94,1108,52,1811364,15,1200,17,384
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,0,336,1052,3,13,2,52,914,63,1016885,37,966,4,482
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,0,335,1146,3,42,2,81,736,8,987530,64,1024,18,488
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,1,279,1028,3,68,3,85,584,14,206009,8,631,69,385
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,0,371,1295,3,49,2,95,824,6,939313,35,893,93,514
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,0,312,1093,3,5,2,93,820,79,907159,89,970,3,435
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,0,285,975,3,42,2,48,2322,89,4046434,69,2451,94,416
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,0,133,424,3,19,2,64,1225,44,3201682,1,1346,98,191
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,1,68,220,3,24,1,73,638,18,369938,9,667,63,96
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,283,998,3,53,3,28,825,94,1442068,97,1072,21,396
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,343,1086,3,17,2,79,953,11,920074,2,1034,55,493
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,316,1096,3,47,3,52,930,46,769777,27,1020,92,446
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,279,1024,3,67,3,71,753,14,365564,88,814,44,401
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,1,249,895,3,59,3,25,761,19,401491,29,803,12,345
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,214,742,3,47,3,11,861,9,859515,45,1007,9,306
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,196,673,3,43,2,93,1100,23,1238427,95,1198,3,271
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,304,981,3,23,2,82,1110,68,1466591,4,1164,3,427
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,421,1447,3,44,2,54,832,68,650998,1,898,87,588
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,207,753,3,64,3,66,636,29,253308,53,704,34,278
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,304,1027,3,38,2,82,973,59,1413445,94,1024,12,444
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,254,870,3,43,3,47,959,34,1176739,84,1032,51,345
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,287,999,3,48,4,15,803,3,523415,72,856,76,394
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,272,940,3,46,3,27,1130,2,1375807,38,1291,66,383
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,7,,,,,,,,,510,0,510,0,0
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,345,1172,3,4,3,85,943,3,770520,91,1023,1,490
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,286,967,3,38,3,56,813,2,450447,46,890,89,409
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,232,807,3,48,3,7,843,23,1015345,67,968,46,321
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,255,896,3,51,3,67,668,4,565150,87,819,44,356
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,378,1223,3,24,3,2,1007,67,1262453,54,1029,46,550
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,270,928,3,44,2,92,652,75,655664,78,957,84,393
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,298,1032,3,46,3,4,605,55,268148,14,668,34,418
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,1,243,888,3,65,3,22,553,1,160526,64,597,35,326
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,1,215,735,3,42,3,67,506,85,203662,68,644,8,303
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,1,356,1323,3,72,3,74,644,67,998116,59,706,16,496
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,276,953,3,45,2,85,588,85,454778,76,677,18,392
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,239,812,3,4,2,7,679,65,406217,88,828,76,335
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,270,964,3,57,3,29,991,14,1596717,2,1066,17,374
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,1,398,1387,3,48,3,69,579,79,193849,71,625,36,544
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,1,304,1064,3,5,3,14,606,47,348836,57,703,69,435
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,220,754,3,43,2,35,724,514594,5,833,92,500985,311
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,310,968,3,12,2,6,736,46,729761,61,818,29,427
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,285,1001,3,51,3,51,833,96,1233053,43,910,65,382
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,332,1054,3,17,2,54,841,33,757367,72,956,59,472
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,276,936,3,39,2,89,869,74,641226,19,926,83,391
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,195,732,3,75,3,44,1276,72,2322659,2,1317,25,276
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,348,1266,3,64,4,6,1064,47,1255052,71,1119,15,484
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,266,910,3,42,2,19,891,18,1005984,74,1107,73,381
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,277,950,3,43,3,14,774,29,382666,7,847,74,392
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,269,940,3,49,2,9,791,71,801564,63,894,83,387
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,272,879,3,23,1,94,1140,83,2374842,63,1287,58,379
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102037,Nossa Senhora de Nazaré,1,0,305,985,3,23,2,42,803,64,1280509,9,961,21,434
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102037,Nossa Senhora de Nazaré,1,0,170,593,3,49,3,2,877,88,1006336,4,944,55,238
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102037,Nossa Senhora de Nazaré,1,0,309,992,3,21,2,43,2208,71,5810488,77,2446,21,448
2,4081E+14,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,8,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102037,Nossa Senhora de Nazaré,1,0,267,889,3,33,2,3,2930,8,12668306,2,3232,78,371
